"If your Healthcare facility bills registrations of Patients, you can check this and set the Registration Fee in the field below. Checking this will create new Patients with a Disabled status by default and will only be enabled after invoicing the Registration Fee.","اگر مرکز بهداشتی درمانی شما ثبت نام از بیماران را انجام می دهد ، می توانید این مورد را بررسی کرده و هزینه ثبت نام را در قسمت زیر تنظیم کنید. با بررسی این موارد ، بیماران جدیدی با وضعیت معلول به طور پیش فرض ایجاد می شوند و فقط پس از فاکتور ثبت نام فعال می شوند."
"Checking this will automatically create a Sales Invoice whenever an appointment is booked for a Patient.","هر زمان که قرار ملاقات برای بیمار بسته می شود ، بررسی این امر به طور خودکار فاکتور فروش ایجاد می کند."
"Healthcare Service Items","موارد خدمات بهداشتی"
"You can create a service item for Inpatient Visit Charge and set it here. Similarly, you can set up other Healthcare Service Items for billing in this section. Click","می توانید یک آیتم خدماتی برای هزینه بستری در بیمارستان ایجاد کنید و آن را در اینجا تنظیم کنید. به همین ترتیب ، می توانید سایر موارد خدمات بهداشتی درمانی را برای صورتحساب در این بخش تنظیم کنید. کلیک"
"Set up default Accounts for the Healthcare Facility","حسابهای پیش فرض را برای تسهیلات بهداشتی تنظیم کنید"
"If you wish to override default accounts settings and configure the Income and Receivable accounts for Healthcare, you can do so here.","اگر می خواهید تنظیمات پیش فرض حساب ها را نادیده بگیرید و حساب های درآمد و دریافتنی برای بهداشت را پیکربندی کنید ، می توانید این کار را اینجا انجام دهید."
"Out Patient SMS alerts","هشدارهای پیامکی بیمار"
"If you want to send SMS alert on Patient Registration, you can enable this option. Similary, you can set up Out Patient SMS alerts for other functionalities in this section. Click","اگر می خواهید هشدار پیامکی را در ثبت نام بیمار ارسال کنید ، می توانید این گزینه را فعال کنید. به همین ترتیب ، می توانید هشدارهای پیامکی بیمار را برای سایر کارکردها در این بخش تنظیم کنید. کلیک"
"Admission Order Details","جزئیات سفارش پذیرش"
"Admission Ordered For","پذیرش سفارش داده شده برای"
"Expected Length of Stay","مدت اقامت پیش بینی شده"
"Admission Service Unit Type","نوع واحد خدمات پذیرش"
"Healthcare Practitioner (Primary)","پزشک بهداشتی (اولیه)"
"Healthcare Practitioner (Secondary)","پزشک بهداشتی (ثانویه)"
"Admission Instruction","دستورالعمل پذیرش"
"Chief Complaint","شکایت رئیس"
"Medications","داروها"
"Investigations","بررسی ها"
"Discharge Detials","جزئیات تخلیه"
"Discharge Ordered Date","تاریخ سفارش را تخلیه کنید"
"Discharge Instructions","دستورالعمل تخلیه"
"Follow Up Date","تاریخ پیگیری"
"Discharge Notes","یادداشت های تخلیه"
"Processing Inpatient Discharge","پردازش تخلیه بستری"
"Processing Patient Admission","پردازش پذیرش بیمار"
"Check-in time cannot be greater than the current time","زمان ورود نمی تواند بیشتر از زمان فعلی باشد"
"Process Transfer","انتقال فرآیند"
"HLC-LAB-.YYYY.-","HLC-LAB-.YYYY.-"
"Expected Result Date","تاریخ نتیجه پیش بینی شده"
"Expected Result Time","زمان نتیجه پیش بینی شده"
"Printed on","چاپ شده در"
"Requesting Practitioner","درخواست کننده تمرین"
"Requesting Department","بخش درخواست"
"Employee (Lab Technician)","کارمند (تکنسین آزمایشگاه)"
"Lab Technician Name","نام تکنسین آزمایشگاه"
"Lab Technician Designation","تعیین تکنسین آزمایشگاه"
"Compound Test Result","نتیجه آزمایش مرکب"
"Organism Test Result","نتیجه آزمایش ارگانیسم"
"Sensitivity Test Result","نتیجه تست حساسیت"
"Worksheet Print","چاپ صفحه کار"
"Worksheet Instructions","دستورالعمل کاربرگ"
"Result Legend Print","نتیجه چاپ افسانه"
"Print Position","موقعیت چاپ"
"Both","هر دو"
"Result Legend","نتیجه افسانه"
"Lab Tests","تست های آزمایشگاهی"
"No Lab Tests found for the Patient {0}","هیچ آزمایش آزمایشگاهی برای بیمار یافت نشد {0}"
"Did not send SMS, missing patient mobile number or message content.","پیامک ، شماره تلفن همراه بیمار یا محتوای پیام را ارسال نکرده است."
"No Lab Tests created","هیچ آزمایش آزمایشگاهی ایجاد نشده است"
"Creating Lab Tests...","در حال ایجاد تست های آزمایشگاهی ..."
"Lab Test Group Template","الگوی گروه آزمایشگاهی"
"Add New Line","خط جدید اضافه کنید"
"Secondary UOM","UOM ثانویه"
"<b>Single</b>: Results which require only a single input.\n<br>\n<b>Compound</b>: Results which require multiple event inputs.\n<br>\n<b>Descriptive</b>: Tests which have multiple result components with manual result entry.\n<br>\n<b>Grouped</b>: Test templates which are a group of other test templates.\n<br>\n<b>No Result</b>: Tests with no results, can be ordered and billed but no Lab Test will be created. e.g.. Sub Tests for Grouped results","<b>تک</b> : نتایجی که فقط به یک ورودی واحد نیاز دارند.<br> <b>مرکب</b> : <b>نتایجی</b> که به ورودی های مختلف رویداد نیاز دارند.<br> <b>توصیفی</b> : آزمونهایی که دارای چندین م resultلفه نتیجه با ورود دستی نتیجه هستند.<br> <b>گروه بندی شده</b> : الگوهای آزمایشی که گروهی از الگوهای آزمایشی دیگر هستند.<br> <b>بدون نتیجه</b> : تست هایی که هیچ نتیجه ای ندارند ، قابل سفارش و صورتحساب هستند اما هیچ آزمایشگاهی ایجاد نمی شود. به عنوان مثال. آزمون های فرعی برای نتایج گروه بندی شده"
"If unchecked, the item will not be available in Sales Invoices for billing but can be used in group test creation.","در صورت عدم علامت ، مورد در صورتحساب فروش برای صورتحساب در دسترس نخواهد بود اما می تواند در ایجاد آزمون گروهی استفاده شود."
"Descriptive Test","آزمون تشریحی"
"Group Tests","تست های گروهی"
"Instructions to be printed on the worksheet","دستورالعمل هایی که باید در صفحه کار چاپ شوند"
"Information to help easily interpret the test report, will be printed as part of the Lab Test result.","اطلاعاتی که به شما کمک می کنند تا به راحتی گزارش آزمون را تفسیر کنید ، به عنوان بخشی از نتیجه آزمایشگاه چاپ می شود."
"Normal Test Result","نتیجه آزمایش عادی"
"Secondary UOM Result","نتیجه UOM ثانویه"
"Italic","مورب"
"Underline","زیر خط بزنید"
"Organism","ارگانیسم"
"Organism Test Item","مورد آزمایش ارگانیسم"
"Colony Population","جمعیت کلنی"
"Colony UOM","مستعمره UOM"
"Tobacco Consumption (Past)","مصرف دخانیات (گذشته)"
"Tobacco Consumption (Present)","مصرف دخانیات (حال حاضر)"
"Alcohol Consumption (Past)","مصرف الکل (گذشته)"
"Alcohol Consumption (Present)","مصرف الکل (در حال حاضر)"
"Billing Item","مورد صورتحساب"
"Medical Codes","کدهای پزشکی"
"Clinical Procedures","رویه های بالینی"
"Order Admission","پذیرش سفارش"
"Scheduling Patient Admission","برنامه ریزی برای پذیرش بیمار"
"Order Discharge","تخلیه سفارش"
"Sample Details","جزئیات نمونه"
"Collected On","جمع شده در"
"No. of prints","تعداد چاپها"
"Number of prints required for labelling the samples","تعداد چاپ های لازم برای برچسب گذاری نمونه ها"
"HLC-VTS-.YYYY.-","HLC-VTS-.YYYY.-"
"Payroll Cost Center","مرکز هزینه حقوق و دستمزد"
"Approvers","متقن"
"The first Approver in the list will be set as the default Approver.","اولین تأیید کننده در لیست به عنوان تأیید کننده پیش فرض تنظیم می شود."
"Shift Request Approver","تأیید کننده درخواست شیفت"
"Provident Fund Account","حساب صندوق تأمین مالی"
"MICR Code","کد MICR"
